ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
31,Maruti Vitara Brezza ZDi AMT,9.25 Lakh,2019,83000,Diesel,"Shaniwar Peth, Pune",https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Zdi-Amt-cars-Pune_8ea7f7e6-c9ee-43a9-bc57-37a93e7f6e08.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
32,Tata Nexon XZ Plus BSVI,10.68 Lakh,2022,32717,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Tata-Nexon-Xz-Plus-Bsvi-cars-Pune_2de97194-8bc2-42c6-b241-4a0b5118edca.htm,https://images10.gaadi.com/usedcar_image/3790737/original/7d559659-3877-43a7-8ac7-c089dec397f9__44.jpg?imwidth=420
33,Hyundai Creta 1.6 SX Option,10.30 Lakh,2018,50000,Petrol,Pune,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Sx-Option-cars-Pune_f1afa963-6ffe-4659-838d-3c40b820e8a7.htm,https://images10.gaadi.com/usedgaadi-sellcar/UsedCar/3c580e05-b50e-43c2-bc44-26eb3a70eb5b/e6be2853-2769-4318-8e98-b06a1ab58f5c.jpeg?imwidth=420
34,Ford Endeavour 3.2 Titanium AT 4X4,28 Lakh,2019,78000,Diesel,"Fatima Nagar, Pune",https://www.cardekho.com/used-car-details/used-Ford-Endeavour-3.2-Titanium-At-4x4-cars-Pune_c0811f4d-dfa8-46c6-ad38-2ec4ebede6bf.htm,https://images10.gaadi.com/usedcar_image/3829374/original/processed_96768253c6085a4815cd9bf3d47ac1bb.JPG?imwidth=420
35,Hyundai Grand i10 Magna,3.95 Lakh,2013,61296,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Magna-cars-Pune_2957a67f-9f07-4846-9232-bba86dc0b220.htm,https://images10.gaadi.com/usedcar_image/3778626/original/8f6dcba6-e9fc-4b49-8e82-e577149e02ca__46.jpg?imwidth=420
36,Maruti Ciaz Zeta BSVI,6.75 Lakh,2017,44509,Petrol,"Wakad, Pune",https://www.cardekho.com/used-car-details/used-Maruti-Ciaz-Zeta-Bsvi-cars-Pune_d034ebd2-9817-4a03-8f9a-f72ab327b1fa.htm,https://images10.gaadi.com/usedcar_image/3829170/original/processed_ed5177bf0eb2a43240bb40d9468edb51.jpg?imwidth=420
37,Maruti Wagon R LXI CNG Optional,4.90 Lakh,2019,70000,CNG,Pune,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Lxi-Cng-Optional-cars-Pune_6bb45161-2ca0-423d-b36a-abf6600a510a.htm,https://images10.gaadi.com/usedcar_image/3819775/original/processed_f06e6e98-b3cd-4ba8-89c7-6aa0aed803d6.jpg?imwidth=420
38,Hyundai i20 Asta 1.2,6.26 Lakh,2017,56560,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-1.2-cars-Pune_c72b2ecf-d84f-47c6-bc61-5b867c5111ce.htm,https://images10.gaadi.com/usedcar_image/3781005/original/07e9138f-20fe-4923-bb57-4a2dce7cb234__46.jpg?imwidth=420
39,Hyundai Venue SX Opt Turbo,8.25 Lakh,2019,62027,Petrol,"Wakad, Pune",https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Opt-Turbo-cars-Pune_d5df13cd-e781-4295-8eb9-1d8fefdab329.htm,https://images10.gaadi.com/usedcar_image/3823684/original/processed_a5488fdbb05e15f53205f5d636bc8417.jpg?imwidth=420
40,Ford Endeavour Titanium Plus 4X4 AT,33 Lakh,2020,75800,Diesel,"R.s., Pune",https://www.cardekho.com/used-car-details/used-Ford-Endeavour-Titanium-Plus-4x4-At-cars-Pune_46b48b4e-9ba6-4b33-a796-4b4998f9ae7e.htm,https://images10.gaadi.com/usedcar_image/3827263/original/processed_1d91c8f601adaba4f0eca5833a273a3b.jpg?imwidth=420
41,Tata Tiago 1.2 Revotron XZA,3.90 Lakh,2017,60000,Petrol,Pune,https://www.cardekho.com/used-car-details/used-Tata-Tiago-1.2-Revotron-Xza-cars-Pune_f15031de-e2b5-459d-873a-6e6a89dde244.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
42,Hyundai Grand i10 Asta Option AT,5.64 Lakh,2016,32330,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Asta-Option-At-cars-Pune_de313160-7931-4f58-a16c-6cf30150319c.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
43,Hyundai Tucson GLS Diesel AT,19 Lakh,2020,167000,Diesel,"Shivajinagar, Pune",https://www.cardekho.com/used-car-details/used-Hyundai-Tucson-Gls-Diesel-At-cars-Pune_69b55647-e284-4f0c-82ff-e9db022fc793.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
44,Hyundai Grand i10 Asta Option AT,5.83 Lakh,2016,59766,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Asta-Option-At-cars-Pune_5d7a7963-ad5a-4f46-8cfe-98cc6490c597.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
45,Ford Fiesta 1.6 SXi Duratec,1.50 Lakh,2010,110000,Petrol,Pune,https://www.cardekho.com/used-car-details/used-Ford-Fiesta-1.6-Sxi-Duratec-cars-Pune_2aa7700e-5d30-4bbf-b5fe-b89970f1b8cc.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
46,Volvo XC60 D5 Summum,24.50 Lakh,2016,60000,Diesel,"Chinchwadgaon, Pune",https://www.cardekho.com/used-car-details/used-Volvo-Xc60-D5-Summum-cars-Pune_efb3fa66-6da8-442b-9c89-d884ce14cbc6.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
47,Honda City i VTEC VX,6.99 Lakh,2016,82422,Petrol,"Thathawade, Pune",https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-Vtec-Vx-cars-Pune_f0e598ed-4f8b-43b3-93b1-b34d0247015f.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
48,BMW 7 Series 730Ld,30 Lakh,2013,55400,Diesel,"R.s., Pune",https://www.cardekho.com/used-car-details/used-Bmw-7-Series-730ld-cars-Pune_ae92e11f-e5a5-47c3-a548-6b4d01f857b6.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
49,Tata Safari EX 4x2,1.80 Lakh,2009,120000,Petrol,Pune,https://www.cardekho.com/used-car-details/used-Tata-Safari-Ex-4x2-cars-Pune_8e417dbc-ce6f-4137-a305-a3356a304c0f.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
50,Maruti Baleno 1.2 Zeta,5.18 Lakh,2016,107632,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Zeta-cars-Pune_f98a56e3-2af1-4002-8a49-5eb53b2e801e.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
51,Skoda Kodiaq 2.0 TDI Style,23.50 Lakh,2018,95000,Diesel,"Camp, Pune",https://www.cardekho.com/used-car-details/used-Skoda-Kodiaq-2.0-Tdi-Style-cars-Pune_49bff2c4-3dd8-40b3-a961-af9b885d29d4.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
52,Hyundai Grand i10 Asta Option,4.70 Lakh,2015,48778,Petrol,"Thathawade, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Asta-Option-cars-Pune_33607d5c-cd77-4bf0-bb44-8ed6d3913d03.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
53,Volkswagen Polo 1.2 MPI Highline,4.80 Lakh,2016,50000,Petrol,Pune,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.2-Mpi-Highline-cars-Pune_d12f93aa-93c4-4c32-a0f1-c7044975eeda.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
54,Maruti Alto K10 VXI,2.50 Lakh,2014,58000,Petrol,"Kothrud, Pune",https://www.cardekho.com/used-car-details/used-Maruti-Alto-K10-Vxi-cars-Pune_780b2359-2d2a-4143-b4d2-520d48e15057.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
55,Volkswagen Polo 1.2 MPI Highline,4.60 Lakh,2014,108304,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Volkswagen-Polo-1.2-Mpi-Highline-cars-Pune_6cf32550-e40c-45eb-b945-5fabfc48b1a5.htm,https://images10.gaadi.com/usedcar_image/3814875/original/e626acec5450b56396acc85c22b1a989.jpg?imwidth=420
56,Mini Cooper Countryman Cooper S JCW Inspired BSVI,48.50 Lakh,2022,7000,Petrol,"Undri, Pune",https://www.cardekho.com/used-car-details/used-Mini-Cooper-Countryman-Cooper-S-Jcw-Inspired-Bsvi-cars-Pune_722faa2d-ec62-479f-bd9e-c61730fb1e73.htm,https://images10.gaadi.com/usedcar_image/3816466/original/processed_2afea2d858278d2eeec6d2ec85a377b1.jpg?imwidth=420
57,Volkswagen Ameo 1.2 MPI Highline Plus,5.25 Lakh,2019,55587,Petrol,"Wakad, Pune",https://www.cardekho.com/used-car-details/used-Volkswagen-Ameo-1.2-Mpi-Highline-Plus-cars-Pune_1e7b00b3-ba61-45e5-a648-6936791ce167.htm,https://images10.gaadi.com/usedcar_image/3826845/original/processed_8b06908d2edb5c1bcc6ebff187beb260.jpg?imwidth=420
58,Hyundai Grand i10 Sportz Plus,4.65 Lakh,2016,18000,Petrol,"Chinchwadgaon, Pune",https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Sportz-Plus-cars-Pune_53908493-467d-45ca-bd6f-12a60c8f6b79.htm,https://images10.gaadi.com/usedcar_image/3829083/original/processed_976aa3008a5a51fa13570fd103a4eeaa.jpg?imwidth=420
59,BMW X1 xDrive 20d xLine,24 Lakh,2016,32100,Diesel,"R.s., Pune",https://www.cardekho.com/used-car-details/used-Bmw-X1-Xdrive-20d-Xline-cars-Pune_63b41bea-c5a5-495f-889b-496a7d825600.htm,https://images10.gaadi.com/usedcar_image/3827239/original/processed_2e7fd26c3ecd815b5ee9722c3cfa5dcf.jpg?imwidth=420
60,Maruti Swift ZXI BSIV,5.55 Lakh,2017,45359,Petrol,"Wakad, Pune",https://www.cardekho.com/used-car-details/used-Maruti-Swift-Zxi-Bsiv-cars-Pune_438c2f1b-5905-44f3-803f-f91f1a05e927.htm,https://images10.gaadi.com/usedcar_image/3826814/original/processed_c1494412aaec51029b56358bbeac9f4f.jpg?imwidth=420
61,Maruti Celerio X ZXI BSIV,5.39 Lakh,2019,90561,Petrol,"Thathawade, Pune",https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-X-Zxi-Bsiv-cars-Pune_6bbfc582-af8c-404e-a1c8-9babde8bcec8.htm,https://images10.gaadi.com/usedcar_image/3790717/original/23f6ecd8-f244-43c9-add3-dacf4aa93cc6__46.jpg?imwidth=420
62,Honda Jazz 1.2 VX i VTEC,5 Lakh,2016,61625,Petrol,"Thathawade, Pune",https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-1.2-Vx-I-Vtec-cars-Pune_06c76cae-c97a-4ab8-b0ae-c7f83ec7f1af.htm,https://images10.gaadi.com/usedcar_image/3747842/original/44e20e1a-8e4d-46cf-889e-23855e46ddb4__46.jpg?imwidth=420
63,Ford Ecosport 1.5 Petrol Titanium Plus,5.81 Lakh,2016,36000,Petrol,"Viman Nagar, Pune",https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-Plus-cars-Pune_c29d4b36-8ab2-485c-8bd6-4e8ea9cd301a.htm,https://images10.gaadi.com/usedcar_image/3826904/original/processed_5700e60d4397e07e91782bb570beb74f.jpg?imwidth=420
64,Maruti Baleno 1.2 Zeta,6.21 Lakh,2017,30830,Petrol,"Thathawade, Pune",https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Zeta-cars-Pune_3ae2ea0b-5347-4a40-9db3-37e704e0c73a.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
65,Honda Brio S MT,3.54 Lakh,2014,95634,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Honda-Brio-S-Mt-cars-Pune_4a511124-1b83-48e3-bed9-6a96dcfc2f6d.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
66,Kia Sonet GTX Plus Turbo iMT BSVI,12.50 Lakh,2022,11715,Petrol,"Nanded, Pune",https://www.cardekho.com/used-car-details/used-Kia-Sonet-Gtx-Plus-Turbo-Imt-Bsvi-cars-Pune_0b2a8a00-4f9d-413a-ab6b-60cb46b3901a.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
67,Hyundai i10 Magna,2.59 Lakh,2011,78579,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Magna-cars-Pune_e783f153-2385-4fe7-9bd6-17630436ab4c.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
68,Honda City i DTec V,5.70 Lakh,2015,80000,Diesel,"Kothrud, Pune",https://www.cardekho.com/used-car-details/used-Honda-City-I-Dtec-V-cars-Pune_cdd9ead8-7e9f-4f91-952c-9e6d0949f767.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
69,Maruti Alto 800 LXI,3.31 Lakh,2017,14865,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Lxi-cars-Pune_01c9f886-cf40-4150-b8ef-74422cfa9e4a.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
70,Hyundai i20 Asta 1.4 CRDi,4.41 Lakh,2013,64564,Diesel,"Thathawade, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-1.4-Crdi-cars-Pune_b3d2d592-ac5a-4a78-8e76-c99c01bd0510.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
71,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,5.50 Lakh,2008,150000,Diesel,Pune,https://www.cardekho.com/used-car-details/used-Toyota-Innova-2.5-G-(diesel)-8-Seater-Bs-Iv-cars-Pune_3526c6c3-7786-424a-a70f-6e7bc833d993.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
72,Maruti Swift Dzire VXI,4.48 Lakh,2012,42904,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Vxi-cars-Pune_8bc48b00-8f7f-4b9a-a558-7dcc8b48066f.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
73,Maruti Baleno 1.2 CVT Delta,5.57 Lakh,2018,60000,Petrol,"Undri, Pune",https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Cvt-Delta-cars-Pune_85f3da3a-f90b-45ee-b800-31dcf0de8123.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
74,Audi Q7 3.0 TDI Quattro Premium Plus,7 Lakh,2008,70000,Diesel,Pune,https://www.cardekho.com/used-car-details/used-Audi-Q7-3.0-Tdi-Quattro-Premium-Plus-cars-Pune_88156f49-6111-47ec-a77a-70c185c3054d.htm,https://stimg.cardekho.com/pwa/img/spacer3x2.png
75,Hyundai Grand i10 Sportz,3.80 Lakh,2014,86000,Petrol,"Hadapsar, Pune",https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Sportz-cars-Pune_0bb9ff44-2cb8-4504-96e5-7b6bcd700604.htm,https://images10.gaadi.com/usedcar_image/3823722/original/processed_0fee67c46f43ca3f98d853f82b812286.jpg?imwidth=420
76,Maruti SX4 S Cross Zeta DDiS 200 SH,9 Lakh,2018,50000,Diesel,Pune,https://www.cardekho.com/used-car-details/used-Maruti-Sx4-S-Cross-Zeta-Ddis-200-Sh-cars-Pune_93871134-5871-4444-83ee-2ce7f5b9d67b.htm,https://images10.gaadi.com/usedcar_image/3829200/original/processed_36c826fb-198f-4950-bfaa-1cd79effc68c.jpg?imwidth=420
77,Honda City S,4.25 Lakh,2012,84000,Petrol,"Kondhwa Road, Pune",https://www.cardekho.com/used-car-details/used-Honda-City-S-cars-Pune_b090d060-6d47-4512-b233-5e7910d58c1f.htm,https://images10.gaadi.com/usedcar_image/3823081/original/processed_adb3ae4d02b4ed2721decbb1563fb0de.jpg?imwidth=420
78,Hyundai i20 Sportz Petrol,3.70 Lakh,2012,86957,Petrol,"Dhankawadi, Pune",https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Sportz-Petrol-cars-Pune_59820fb3-1e60-4a29-a075-baad566ac749.htm,https://images10.gaadi.com/usedcar_image/3817051/original/e7c677047490d364422769932f5049dd.png?imwidth=420
79,Maruti Swift Dzire Tour 1.2 S STD CNG,6 Lakh,2019,60000,CNG,Pune,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Tour-1.2-S-Std-Cng-cars-Pune_7037acc2-6480-4679-b151-fe6f8fde8fa2.htm,https://images10.gaadi.com/usedcar_image/3827868/original/processed_1227e949-2804-41cc-89a6-94a9b12a41a0.jpg?imwidth=420
