CarName,Price,Year,KilometersDriven,Fuel Type,Location
Jeep Compass Sport 1.4 Petrol,11.90 Lakh,2019,21K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
BMW 3 Series GT 320d GT Sport Line,19.50 Lakh,2015,66K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
BMW 3 Series Gran Limousine 330Li Luxury Line,45 Lakh,2021,9K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Elite i20 Magna Plus 1.2,6.13 Lakh,2019,8K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Honda WR-V VX i-VTEC,7.22 Lakh,2018,16K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Baleno Zeta Petrol,5.44 Lakh,2016,62K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.13 Lakh,2017,32K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Venue SX 1.0 Turbo,9.10 Lakh,2019,24K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Baleno Alpha Petrol,5.87 Lakh,2017,14K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki S-Cross Alpha 1.5,9.60 Lakh,2020,37K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Nissan Micra Active XV Safety Pack,4.28 Lakh,2018,60K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Venue S 1.2,7.48 Lakh,2019,34K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ertiga VXI,6.30 Lakh,2016,72K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Dzire ZXI Plus AMT,6.29 Lakh,2017,71K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Toyota Etios G,2.72 Lakh,2011,51K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Jeep Compass Longitude (O) 2.0 Diesel,19.25 Lakh,2021,13K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
BMW 3 Series 320d Prestige,18.90 Lakh,2015,39K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
BMW 3 Series 320d Prestige,17.25 Lakh,2015,65K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Mercedes-Benz CLA 200 Sport,22.75 Lakh,2017,42K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Toyota Etios Liva V,2.84 Lakh,2011,76K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Baleno Delta Petrol,5.40 Lakh,2017,28K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Grand i10 Asta 1.2 Kappa VTVT,4.10 Lakh,2014,59K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Swift Dzire ZXI,4.94 Lakh,2014,20K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki XL6 Zeta AT Petrol,11.45 Lakh,2021,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Dzire ZXI Plus AMT,8.34 Lakh,2021,15K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Honda Amaze 1.2 VX CVT i-VTEC,8.84 Lakh,2022,9K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Ignis Zeta MT Petrol,6.19 Lakh,2021,8K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
BMW X1 sDrive20d xLine,28.50 Lakh,2019,34K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Jeep Compass Longitude (O) 1.4 Petrol DCT,20.90 Lakh,2021,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
BMW 3 Series 320d Sport,37.90 Lakh,2020,22K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Honda City V CVT,8.63 Lakh,2019,19K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Elantra 2.0 SX(O) AT,9.41 Lakh,2016,44K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Volkswagen Vento Highline Petrol AT,6.91 Lakh,2016,42K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Mahindra XUV 300 W8 (O) Petrol,11.24 Lakh,2021,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Tata Tiago Revotron XZ Plus CNG,7.16 Lakh,2022,27K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Toyota Etios Liva G,2.76 Lakh,2011,51K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Vitara Brezza ZDi,7.99 Lakh,2018,38K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
Mahindra KUV100 NXT K8 6 STR,5.29 Lakh,2019,28K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.12 Lakh,2015,59K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Ertiga VXI CNG,5.99 Lakh,2013,58K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Wagon R 1.0 VXI AMT,4.45 Lakh,2018,29K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Wagon R 1.0 LXI CNG,3.59 Lakh,2014,31K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Fluidic Verna 4S 1.6 VTVT SX,5.74 Lakh,2016,85K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
BMW 3 Series 320d Luxury Line,26.90 Lakh,2017,43K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Mercedes-Benz CLA 200 Sport,19.90 Lakh,2016,25K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Mercedes-Benz CLA 200 Sport,27.90 Lakh,2018,17K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Swift VXI AMT,7.29 Lakh,2022,30K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Renault Kwid RXT,4.29 Lakh,2020,3K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
MG Motors Hector 1.5 Hybrid Sharp,14.42 Lakh,2020,15K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Renault Kiger RXT MT,6.78 Lakh,2022,5K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto Petrol,10.37 Lakh,2017,62K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto Petrol,11.49 Lakh,2018,18K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Toyota Glanza G,8.49 Lakh,2022,8K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Honda City VX,8.27 Lakh,2017,17K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Verna SX AT Diesel,13.26 Lakh,2021,36K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto,10.18 Lakh,2017,105K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto Petrol,9.67 Lakh,2017,74K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Volkswagen Polo Highline1.2L (P),4.63 Lakh,2015,126K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai i10 Sportz 1.2 Petrol,2.96 Lakh,2013,25K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Nexon XM Petrol,6.20 Lakh,2018,65K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Elantra 2.0 SX MT,7.84 Lakh,2016,74K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Vitara Brezza ZDi,7.99 Lakh,2018,56K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Skoda Octavia Elegance 1.8 TSI AT,7.33 Lakh,2014,78K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Mercedes-Benz C-Class C200 Avantgrade,19.90 Lakh,2015,48K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
BMW X1 sDrive20d xLine,37.90 Lakh,2021,17K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto Petrol,8.74 Lakh,2016,42K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Elite i20 Sportz 1.2,6.11 Lakh,2018,11K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Renault Kwid 1.0 RXT AMT,3.62 Lakh,2017,34K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Honda City ZX CVT,14.21 Lakh,2022,24K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Wagon R 1.0 LXI CNG,5.55 Lakh,2019,29K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Hyundai New i20 Asta (O) 1.0 Turbo DCT,9.13 Lakh,2020,12K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Ciaz Alpha 1.3 Diesel,7.93 Lakh,2017,31K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Creta 1.6 SX AT,12.77 Lakh,2018,88K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ciaz ZDi+,6.38 Lakh,2016,62K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Swift ZXI,5.89 Lakh,2018,57K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Neo Fluidic Elantra 1.8 SX MT VTVT,6.99 Lakh,2015,52K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Wagon R 1.0 LXI CNG,2.93 Lakh,2013,92K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai i10 Magna Petrol,2.10 Lakh,2012,103K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Swift Dzire VXI 1.2,3.25 Lakh,2011,59K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Altroz XT 1.2,6.59 Lakh,2020,14K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Toyota Etios GD,4.80 Lakh,2014,71K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Skoda Octavia Style Plus 1.8 TSI AT,12.70 Lakh,2017,29K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Volkswagen Vento Highline Diesel AT,5.75 Lakh,2016,114K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Audi Q3 30 TFSI Premium,20.50 Lakh,2017,26K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Volvo XC40 T4 R-Design,41.25 Lakh,2022,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Ciaz Alpha Petrol AT,8.31 Lakh,2018,21K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Verna 1.6 CRDI SX,8.39 Lakh,2017,68K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Tata Altroz XZ 1.2,7.11 Lakh,2020,16K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Altroz XZ 1.2,6.79 Lakh,2020,45K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Venue SX Plus 1.0 Turbo DCT,10.67 Lakh,2019,19K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Xcent SX Petrol,5.99 Lakh,2019,26K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Renault Kwid RXT,4.13 Lakh,2021,36K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Alto 800 VXI,4.15 Lakh,2022,10K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Venue SX Plus 1.0 Turbo DCT,10.58 Lakh,2019,22K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Mahindra Marazzo M6 8str,10.03 Lakh,2019,15K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Swift ZXI AMT,6.18 Lakh,2018,54K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Elite i20 Asta 1.2,5.19 Lakh,2015,37K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Volkswagen Polo Highline1.2L (P),4.69 Lakh,2015,57K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Volkswagen Polo Comfortline 1.2 (D),3.57 Lakh,2012,86K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Verna Fluidic 1.6 VTVT EX,4.78 Lakh,2014,86K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Neo Fluidic Elantra 1.8 SX AT VTVT,5.51 Lakh,2013,67K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Ignis Alpha AMT Petrol,4.99 Lakh,2018,91K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ciaz Delta Petrol,6.79 Lakh,2018,48K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Mahindra Marazzo M6,8.96 Lakh,2018,52K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Hyundai Elite i20 Sportz 1.2,5.41 Lakh,2016,50K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Mahindra Xylo D4 BS-IV,5.80 Lakh,2019,31K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Tata Tigor Revotron XZ+ CNG Dual Tone,7.99 Lakh,2022,25K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Celerio ZXI (O) AMT,5.82 Lakh,2021,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Volkswagen Ameo Comfortline 1.2L (P),4.57 Lakh,2016,33K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Tigor Revotron XZ+ CNG,8.29 Lakh,2022,8K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Honda Amaze 1.2 VX CVT i-VTEC,8.30 Lakh,2021,24K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Baleno Zeta Petrol,7.10 Lakh,2020,36K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Volkswagen Vento Comfortline Diesel AT,6.98 Lakh,2017,51K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Eeco AC CNG 5 STR,5.76 Lakh,2020,26K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Hyundai i20 Sportz 1.2,2.83 Lakh,2011,106K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ciaz Alpha Petrol,5.75 Lakh,2018,58K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Elite i20 Asta 1.2 CNG (Outside fitted),5.73 Lakh,2017,35K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,6.39 Lakh,2021,20K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Skoda Fabia Ambition 1.2 MPI,4.02 Lakh,2013,58K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Nissan Micra XV Petrol,3.67 Lakh,2016,22K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Ford Figo Aspire Titanium 1.2 Ti-VCT,5.10 Lakh,2019,34K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Honda City VX (O) MT,5.96 Lakh,2016,99K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Jeep Compass Limited Plus 1.4 Petrol,18.25 Lakh,2020,39K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Volkswagen Tiguan AllSpace 2.0 TSI AT,25.39 Lakh,2019,29K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Celerio ZXI (O) AMT,3.67 Lakh,2016,45K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Baleno Alpha Diesel,7.76 Lakh,2019,31K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Ford EcoSport Titanium + 1.5L Ti-VCT AT,8.12 Lakh,2018,17K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Skoda Slavia Style 1.5L TSI AT,17.88 Lakh,2022,7K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto,10.40 Lakh,2016,62K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Honda WR-V VX i-VTEC,7.37 Lakh,2018,16K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Dzire VXI,6.89 Lakh,2021,30K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Venue S+ 1.2,8.49 Lakh,2021,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Datsun GO T,3.87 Lakh,2019,8K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Aura S 1.2 CNG Petrol,6.99 Lakh,2021,30K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Swift Dzire VXI AT ABS,5.68 Lakh,2016,19K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Elite i20 Sportz 1.2,5.45 Lakh,2018,63K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Volkswagen Polo Highline1.2L (P),4.90 Lakh,2015,66K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Ertiga VXI CNG,6.35 Lakh,2014,32K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Honda City VX CVT,6.49 Lakh,2015,56K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.54 Lakh,2014,22K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Skoda Fabia Ambiente 1.2 MPI,2.10 Lakh,2011,100K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.62 Lakh,2015,34K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Jeep Compass Limited (O) 1.4 Petrol DCT,23.85 Lakh,2021,22K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Creta 1.6 E+ Petrol,7.21 Lakh,2017,67K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Nissan Magnite XV Premium Turbo CVT (O),10.19 Lakh,2022,20K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Wagon R 1.0 VXI CNG,6.64 Lakh,2022,3K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ignis Alpha AMT Petrol,6.87 Lakh,2021,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Wagon R 1.0 VXI CNG,6.58 Lakh,2022,16K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Nexon XZA Plus Dual Tone Roof AMT Petrol,8.14 Lakh,2018,30K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Nissan Magnite XV Premium Turbo CVT (O) Dual Tone,9.52 Lakh,2021,15K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Toyota Yaris V,7.77 Lakh,2018,24K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Creta 1.6 EX VTVT,9.35 Lakh,2019,25K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Baleno Delta Petrol,6.22 Lakh,2019,34K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Kia Sonet GTX Plus 1.5 AT Dual Tone,13.15 Lakh,2020,39K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Neo Fluidic Elantra 1.8 SX AT VTVT,5.79 Lakh,2013,51K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Honda City VX CVT,7.29 Lakh,2016,41K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Elite i20 Asta 1.2,4.99 Lakh,2015,27K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Toyota Etios VX D,4.93 Lakh,2014,80K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Jeep Compass Limited (O) 1.4 Petrol DCT,22.95 Lakh,2021,15K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Celerio VXI CNG,4.03 Lakh,2018,117K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Elite i20 Sportz 1.2,4.66 Lakh,2015,26K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai i10 Sportz 1.1 Petrol,1.99 Lakh,2011,90K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Verna Fluidic 1.6 CRDi SX,5.59 Lakh,2014,69K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Datsun Redi-GO A,3.49 Lakh,2021,500 km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Honda City V 4th Gen,8.10 Lakh,2019,39K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Tata Nexon XM Petrol,7.98 Lakh,2020,13K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Tata Tiago Revotron XT,4.58 Lakh,2017,5K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki S-Presso VXI+,4.18 Lakh,2020,21K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ignis Zeta AMT Petrol,4.99 Lakh,2017,66K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto Petrol,11.28 Lakh,2018,70K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Ciaz Alpha AT Petrol,8.12 Lakh,2018,57K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Fluidic Verna 4S 1.6 VTVT SX,6.74 Lakh,2016,33K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Grand i10 Magna AT 1.2 Kappa VTVT,4.36 Lakh,2016,38K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Dzire ZXI AMT,8.26 Lakh,2022,27K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Renault Kiger RXZ 1.0 Turbo MT Dual Tone,8.23 Lakh,2021,10K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Volkswagen Jetta Highline TDI,6.24 Lakh,2014,86K km,Diesel,"Spinny Hub, Korum Mall, Thane"
